,sample,boot_med,boot_low,boot_high,actual_med
0,B10-e003Coalescence-mBHI-p1_S765,0.9239896630605269,0.786,0.9284326331909627,0.9239896630605269
1,B10-e003Coalescence-mBHI-p3,0.75,0.741,0.75,0.75
2,B10-e003Coalescence-mBHI-p5,0.511,0.5,0.522,0.5
3,B10-e003Coalescence-mGAM-p1_S769,0.5449999999999999,0.533,0.556,0.545
4,B10-e003Coalescence-mGAM-p3,0.416,0.412,0.42,0.416
5,B10-e003Coalescence-mGAM-p7,0.9985624328624799,0.9983521301727966,0.998770850812648,0.9985624328624799
6,B4-e003Coalescence-Inoculumn-mGAM,0.362,0.357,0.367,0.362
7,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,0.795,0.789,0.8,0.795
8,B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,0.919022411075633,0.9094504028946537,0.9288070112134293,0.919022411075633
9,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,0.505,0.502,0.509,0.506
10,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,0.139,0.135,0.143,0.139
11,C3-e003Coalescence-Inoculumn-mGAM,0.348,0.342,0.352,0.348
12,C9-e003Coalescence-mBHI-p1_S758,0.733,0.7244999999999999,0.75,0.733
13,C9-e003Coalescence-mBHI-p3,0.886,0.881,0.892,0.886
14,C9-e003Coalescence-mBHI-p5,0.783,0.773,0.786,0.783
15,C9-e003Coalescence-mBHI-p7,0.9789807587320498,0.9774381471567227,0.9805609424023064,0.9790170629622741
16,C9-e003Coalescence-mGAM-p1_S762,0.531,0.522,0.538,0.531
17,C9-e003Coalescence-mGAM-p3,0.444,0.44,0.44799999999999995,0.444
18,C9-e003Coalescence-mGAM-p5,0.702,0.701,0.706,0.702
19,C9-e003Coalescence-mGAM-p7,0.896,0.8944875000000001,0.897,0.896
20,Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,0.615,0.609,0.621,0.615
21,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,0.909,0.906,0.912,0.909
22,Coalescence-C10-B10-ACPP-AE-mGAM-mGAM-5_S653,0.754,0.752,0.7565,0.754
23,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,0.667,0.658,0.667,0.667
24,F10-e003Coalescence-mBHI-p1_S829,0.9325879528729956,0.9278895404845395,0.9368072481428193,0.9325879528729956
25,F10-e003Coalescence-mGAM-p1_S833,0.524,0.512,0.533,0.522
26,F100-e003Coalescence-mBHI-p7_S115,0.413,0.40700000000000003,0.41800000000000004,0.413
27,F100-e003Coalescence-mGAM-p3_S167,0.137,0.134,0.141,0.138
28,F100-e003Coalescence-mGAM-p5_S67,0.346,0.333,0.353,0.346
29,F100-e003Coalescence-mGAM-p7_S163,0.159,0.15400000000000003,0.16200000000000003,0.159
30,G9-e003Coalescence-mBHI-p1_S822,0.9388501838580965,0.9345000830178937,0.942851810254442,0.9387531859373914
31,G9-e003Coalescence-mBHI-p3_S130,0.778,0.773,0.783,0.778
32,G9-e003Coalescence-mBHI-p5_S30,0.836,0.833,0.84,0.836
33,G9-e003Coalescence-mGAM-p1_S826,0.526,0.52,0.533,0.526
34,G9-e003Coalescence-mGAM-p3_S178,0.396,0.393,0.399,0.396
35,G9-e003Coalescence-mGAM-p5_S78,0.46299999999999997,0.45799999999999996,0.46799999999999997,0.46299999999999997
36,G9-e003Coalescence-mGAM-p7_S174,0.8140000000000001,0.812,0.8160000000000001,0.8140000000000001
