,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,0.004285714285714286,
B5-e003Coalescence-mBHI-p3,0.011428571428571429,
B5-e003Coalescence-mBHI-p5,0.3076190476190476,
B5-e003Coalescence-mBHI-p7,0.47,
D3-e003Coalescence-Inoculumn-mBHI,0.0,
D3-e003Coalescence-mBHI-p5,0.6476190476190476,
D3-e003Coalescence-mBHI-p7,0.7585714285714286,
F5-e003Coalescence-mBHI-p3_S24,0.015238095238095238,
F5-e003Coalescence-mBHI-p5_S16,0.08523809523809524,
F5-e003Coalescence-mBHI-p7_S112,0.22952380952380952,
H3-e003Coalescence-mBHI-p3_S46,0.002857142857142857,
H3-e003Coalescence-mBHI-p5_S38,0.12714285714285714,
H3-e003Coalescence-mBHI-p7_S134,0.27666666666666667,
B5-e003Coalescence-Inoculumn-mBHI,,0.010678871090770405
B5-e003Coalescence-mBHI-p3,,0.2990083905415713
B5-e003Coalescence-mBHI-p5,,0.03318077803203661
B5-e003Coalescence-mBHI-p7,,0.005339435545385202
D3-e003Coalescence-Inoculumn-mBHI,,0.0
D3-e003Coalescence-mBHI-p5,,0.004576659038901602
D3-e003Coalescence-mBHI-p7,,0.00038138825324180017
F5-e003Coalescence-mBHI-p3_S24,,0.3009153318077803
F5-e003Coalescence-mBHI-p5_S16,,0.15026697177726925
F5-e003Coalescence-mBHI-p7_S112,,0.04767353165522502
H3-e003Coalescence-mBHI-p3_S46,,0.2475209763539283
H3-e003Coalescence-mBHI-p5_S38,,0.02784134248665141
H3-e003Coalescence-mBHI-p7_S134,,0.043859649122807015
