,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A4-e003Coalescence-mBHI-inoculumn-redo,0.6451282051282051,0.6431492842535788,0.6474820143884892,0.6451282051282051,0.02100000000000002,0.029000000000000026,0.025000000000000022
1,A4-e003Coalescence-mBHI-p1_S732,0.49948506694129763,0.4968695314019055,0.5015512696175877,0.5,0.026975000000000027,0.03600000000000003,0.030000000000000027
2,A4-e003Coalescence-mBHI-p3,0.9618856569709127,0.9598796389167502,0.9637826961770624,0.9627766599597585,0.0030000000000000027,0.008512499999999942,0.006000000000000005
3,A4-e003Coalescence-mBHI-p5,0.9668341708542714,0.9649298597194389,0.9678391959798994,0.9668341708542714,0.0020000000000000018,0.006000000000000005,0.0040000000000000036
4,A4-e003Coalescence-mBHI-p7,0.9283551967709385,0.9255533199195172,0.929364278506559,0.9283551967709385,0.0050000000000000044,0.01100000000000001,0.008000000000000007
5,A4-e003Coalescence-mGAM-p1_S736,0.827300930713547,0.827300930713547,0.833,0.827300930713547,0.0,0.03299999999999992,0.03299999999999992
6,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.9618090452261306,0.9617706237424547,0.9627766599597585,0.9618090452261306,0.0050000000000000044,0.007000000000000006,0.006000000000000005
7,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,0.8988877654196158,0.8958543983822043,0.9012245080834471,0.8988877654196158,0.008000000000000007,0.015000000000000013,0.01100000000000001
8,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.8765182186234818,0.8755060728744939,0.8775303643724697,0.8763931104356636,0.01100000000000001,0.014000000000000012,0.013000000000000012
9,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.9879638916750251,0.9869739478957916,0.9879759519038076,0.9879638916750251,0.0010000000000000009,0.0030000000000000027,0.0030000000000000027
10,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.8874239350912779,0.8874239350912779,0.8974358974358975,0.8874239350912779,0.007000000000000006,0.025000000000000022,0.014000000000000012
11,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0.1125760649087221,0.10256410256410255,0.125,0.1125760649087221,0.0,0.03200000000000003,0.014000000000000012
12,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.8947368421052632,0.8937246963562753,0.895748987854251,0.8947368421052632,0.010000000000000009,0.014000000000000012,0.01200000000000001
