,sample,boot_med,boot_low,boot_high,actual_med
0,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,0.879,0.877975,0.881,0.879
1,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,0.831,0.83,0.832,0.831
2,A_H2_D3_ACPP_AF_mBHI_mGAM_2_S86,0.9574138301067443,0.9551820313213357,0.9597926966455806,0.9574519456734369
3,B5-e003Coalescence-Inoculumn-mBHI,0.34,0.338,0.341,0.34
4,B5-e003Coalescence-mBHI-p1_S741,0.711,0.709,0.713,0.711
5,B5-e003Coalescence-mBHI-p3,0.954,0.953,0.954,0.954
6,B5-e003Coalescence-mBHI-p5,0.962,0.962,0.963,0.962
7,B5-e003Coalescence-mBHI-p7,0.978,0.978,0.978,0.978
8,B5-e003Coalescence-mGAM-p1_S745,0.717,0.714,0.7190249999999999,0.717
9,B5-e003Coalescence-mGAM-p3,0.844,0.842,0.846,0.844
10,B5-e003Coalescence-mGAM-p5,0.9792647077970292,0.9772172088112041,0.9810096897722987,0.9792647077970292
11,B5-e003Coalescence-mGAM-p7,0.9972494238700573,0.9967384081082593,0.9977593240713494,0.9972494238700573
12,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,0.848,0.846,0.85,0.848
13,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,0.838,0.838,0.839,0.838
14,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,0.958,0.957,0.958,0.958
15,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,0.933,0.932,0.934,0.933
16,D3-e003Coalescence-Inoculumn-mBHI,0.349,0.348,0.351,0.349
17,D3-e003Coalescence-mBHI-p1_S727,0.571,0.556,0.571,0.571
18,D3-e003Coalescence-mBHI-p5,0.933,0.932,0.934,0.933
19,D3-e003Coalescence-mBHI-p7,0.9983622243013287,0.9979122801723435,0.9987808974081973,0.9983622243013287
20,D3-e003Coalescence-mGAM-p1_S731,0.728,0.726,0.73,0.728
21,D3-e003Coalescence-mGAM-p3,0.81,0.808,0.812,0.81
22,D3-e003Coalescence-mGAM-p5,0.887,0.886,0.888,0.887
23,F5-e003Coalescence-mBHI-p1_S805,0.718,0.716,0.72,0.718
24,F5-e003Coalescence-mBHI-p3_S24,0.959,0.958,0.96,0.959
25,F5-e003Coalescence-mBHI-p5_S16,0.976,0.975,0.976,0.976
26,F5-e003Coalescence-mBHI-p7_S112,0.9975702720139772,0.9973879917536244,0.9977444310610879,0.9975668466525962
27,F5-e003Coalescence-mGAM-p1_S809,0.746,0.743,0.747,0.746
28,F5-e003Coalescence-mGAM-p5_S64,0.853,0.851,0.854,0.853
29,F5-e003Coalescence-mGAM-p7_S160,0.942,0.94,0.943,0.942
30,H3-e003Coalescence-mBHI-p1_S791,0.704,0.702,0.706,0.704
31,H3-e003Coalescence-mBHI-p3_S46,0.989137612645982,0.9882217726774475,0.9900057514818956,0.9890970685436854
32,H3-e003Coalescence-mBHI-p5_S38,0.957,0.956,0.958,0.957
33,H3-e003Coalescence-mBHI-p7_S134,0.9986132940423119,0.998554459232666,0.9986684772171034,0.9986111020452466
34,H3-e003Coalescence-mGAM-p3_S94,0.841,0.839,0.843,0.841
35,H3-e003Coalescence-mGAM-p5_S86,0.882,0.881,0.8830125,0.882
36,H3-e003Coalescence-mGAM-p7_S182,0.89,0.889,0.892,0.89
