,sample,boot_med,boot_low,boot_high,actual_med
0,B4-e003Coalescence-Inoculumn-mBHI,0.8835,0.854,0.913,0.8835
1,B4-e003Coalescence-mBHI-p1_S733,0.9165,0.833,1.0,0.9165
2,B4-e003Coalescence-mBHI-p3,1.0,1.0,1.0,1.0
3,B4-e003Coalescence-mGAM-p1_S737,0.9735,0.947,1.0,0.9735
4,B4-e003Coalescence-mGAM-p5,1.0,1.0,1.0,1.0
5,C3-e003Coalescence-mBHI-inoculumn-redo,0.887,0.867,0.907,0.887
6,C3-e003Coalescence-mBHI-p1_S726,0.85,0.7,1.0,0.85
7,C3-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
8,C3-e003Coalescence-mBHI-p7,0.9630000000000001,0.926,1.0,0.9630000000000001
9,C3-e003Coalescence-mGAM-p1_S730,0.85,0.7,1.0,0.85
10,C3-e003Coalescence-mGAM-p3,1.0,1.0,1.0,1.0
11,C3-e003Coalescence-mGAM-p5,1.0,1.0,1.0,1.0
12,C3-e003Coalescence-mGAM-p7,1.0,1.0,1.0,1.0
13,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,1.0,1.0,1.0,1.0
14,Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,1.0,1.0,1.0,1.0
15,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,0.9415,0.922,0.961,0.9415
16,Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685,0.922,0.913,0.931,0.922
17,F4-e003Coalescence-mBHI-p1_S797,1.0,1.0,1.0,1.0
18,F4-e003Coalescence-mBHI-p3_S23,1.0,1.0,1.0,1.0
19,F4-e003Coalescence-mBHI-p5_S15,0.8915,0.783,1.0,0.8915
20,F4-e003Coalescence-mBHI-p7_S111,0.599,0.562,0.636,0.599
21,F4-e003Coalescence-mGAM-p1_S801,0.925,0.85,1.0,0.925
22,F4-e003Coalescence-mGAM-p3_S71,1.0,1.0,1.0,1.0
23,F4-e003Coalescence-mGAM-p5_S63,1.0,1.0,1.0,1.0
24,F4-e003Coalescence-mGAM-p7_S159,1.0,1.0,1.0,1.0
25,G3-e003Coalescence-mBHI-p1_S790,1.0,1.0,1.0,1.0
26,G3-e003Coalescence-mBHI-p3_S34,0.9675,0.935,1.0,0.9675
27,G3-e003Coalescence-mBHI-p5_S26,0.72,0.583,0.857,0.72
28,G3-e003Coalescence-mBHI-p7_S122,0.41300000000000003,0.258,0.5680000000000001,0.41300000000000003
29,G3-e003Coalescence-mGAM-p1_S794,0.889,0.889,0.889,0.889
30,G3-e003Coalescence-mGAM-p3_S82,1.0,1.0,1.0,1.0
31,G3-e003Coalescence-mGAM-p5_S74,1.0,1.0,1.0,1.0
