,sample,boot_med,boot_low,boot_high,actual_med
0,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0.204,0.202,0.205,0.204
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.469,0.467,0.47001249999999994,0.469
2,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0.251,0.249,0.253,0.251
3,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0.347,0.344,0.35,0.347
4,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.211,0.209,0.213,0.211
5,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0.062,0.061,0.065,0.062
6,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.24,0.238,0.242,0.24
7,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,0.393,0.39,0.396,0.393
8,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,0.36,0.358,0.363,0.36
9,B_G4_G5_AF_AE_mBHI_mGAM_2_S172,0.182,0.179,0.186,0.182
10,B_H3_H4_AE_AF_mBHI_mGAM_2_S183,0.423,0.41700000000000004,0.429,0.423
11,C5-e003Coalescence-mBHI-inoculumn-redo,0.609,0.607,0.611,0.609
12,C5-e003Coalescence-mBHI-p1_S742,0.519,0.516,0.522,0.519
13,C5-e003Coalescence-mBHI-p3,0.3,0.296,0.302,0.3
14,C5-e003Coalescence-mBHI-p5,0.149,0.148,0.151,0.149
15,C5-e003Coalescence-mBHI-p7,0.043,0.042,0.043,0.043
16,C5-e003Coalescence-mGAM-p1_S746,0.564,0.561,0.567,0.564
17,C5-e003Coalescence-mGAM-p3,0.029,0.029,0.03,0.029
18,C5-e003Coalescence-mGAM-p7,0.009872768745853647,0.009365077851459505,0.010399592484111429,0.009886575249703742
19,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,0.228,0.226,0.23,0.228
20,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,0.105,0.104,0.106,0.105
21,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,0.186,0.183,0.189,0.186
22,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,0.136,0.135,0.137,0.136
23,C_G12_G5_AF_AE_mBHI_mGAM_4_S276,0.00579662524975025,0.00546112537850417,0.006164911270077525,0.005794530833433083
24,C_G4_C5_AF_AE_mBHI_mGAM_6_S268,0.007443107416685702,0.007003920534851849,0.007924123569188608,0.007441108078050753
25,C_H11_H4_AE_AF_mBHI_mGAM_4_S287,0.019,0.018,0.02,0.019
26,C_H3_D4_AE_AF_mBHI_mGAM_6_S279,0.0013227625742608146,0.0012085092662535545,0.0014516949921149279,0.0013267610589860661
27,Coalescence-D2-C5-AE-AF-mBHI-mGAM-5_S657,0.002306057661842719,0.0021053483468423794,0.0025372749621507076,0.0023051785157362334
28,D4-e003Coalescence-Inoculumn-mBHI,0.56,0.557975,0.562,0.56
29,D4-e003Coalescence-mBHI-p1_S735,0.532,0.529,0.533,0.532
30,D4-e003Coalescence-mBHI-p3,0.276,0.274,0.278,0.276
31,D4-e003Coalescence-mBHI-p5,0.202,0.2,0.204,0.202
32,D4-e003Coalescence-mBHI-p7,0.09,0.088,0.091,0.09
33,D4-e003Coalescence-mGAM-p1_S739,0.563,0.561,0.565,0.563
34,D4-e003Coalescence-mGAM-p3,0.043,0.043,0.045,0.043
35,D4-e003Coalescence-mGAM-p5,0.0008096670050667489,0.0007483771707022902,0.000871962767025857,0.0008103121710897136
36,D4-e003Coalescence-mGAM-p7,0.0012090691223743968,0.0011055555096344542,0.0013156557917021624,0.0012074886451755842
37,D_C4_C5_AF_AE_mBHI_mBHI_6_S316,0.114,0.113,0.116,0.114
38,D_D3_D4_AE_AF_mBHI_mBHI_6_S327,0.13,0.128,0.132,0.13
39,D_G4_C5_AF_AE_mBHI_mGAM_6_S364,0.0017935493308358311,0.0015966012094911892,0.001985360772274143,0.0017911242119053466
40,D_H3_D4_AE_AF_mBHI_mGAM_6_S375,0.001831866420487311,0.0017315955187705934,0.00194103529563085,0.0018331450979492854
41,G5-e003Coalescence-mBHI-p1_S806,0.552,0.55,0.555,0.552
42,G5-e003Coalescence-mBHI-p3_S36,0.263,0.261,0.265,0.263
43,G5-e003Coalescence-mBHI-p5_S28,0.142,0.14,0.143,0.142
44,G5-e003Coalescence-mBHI-p7_S124,0.072,0.071,0.073,0.072
45,G5-e003Coalescence-mGAM-p1_S810,0.583,0.581,0.588,0.583
46,G5-e003Coalescence-mGAM-p3_S84,0.032,0.03,0.032,0.032
47,G5-e003Coalescence-mGAM-p5_S76,0.0023725720648274154,0.0022030475632965583,0.002532594822284698,0.002369122807017544
48,G5-e003Coalescence-mGAM-p7_S172,0.0016035365044282488,0.0015135175765854003,0.0017006865154284914,0.0016061794997547817
49,H4-e003Coalescence-mBHI-p1_S799,0.539,0.537,0.541,0.539
50,H4-e003Coalescence-mBHI-p3_S47,0.157,0.155,0.16,0.157
51,H4-e003Coalescence-mBHI-p5_S39,0.141,0.139,0.143,0.141
52,H4-e003Coalescence-mBHI-p7_S135,0.088,0.087,0.09,0.088
53,H4-e003Coalescence-mGAM-p1_S803,0.522,0.519,0.525,0.522
54,H4-e003Coalescence-mGAM-p3_S95,0.125,0.125,0.129,0.125
55,H4-e003Coalescence-mGAM-p5_S87,0.0021321816775142595,0.001981835105447083,0.002288452083543942,0.0021304712662737354
56,H4-e003Coalescence-mGAM-p7_S183,0.004,0.004,0.004,0.004
