,sample,boot_med,boot_low,boot_high,actual_med
0,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,0.722,0.72,0.727,0.722
1,A_F11_B4_AE_ACPP_mBHI_mGAM_4_S71,0.9112255713526749,0.9072710555685312,0.9149808322553188,0.9113356186770208
2,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,0.778,0.777,0.779,0.778
3,A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,0.9994642710651173,0.9993913709305834,0.9995279088864286,0.9994642710651173
4,B4-e003Coalescence-Inoculumn-mBHI,0.879,0.878,0.879,0.879
5,B4-e003Coalescence-mBHI-p1_S733,0.925,0.925,0.926,0.925
6,B4-e003Coalescence-mBHI-p3,0.9417369265104961,0.9402497141228976,0.9431907878153472,0.9417098229340449
7,B4-e003Coalescence-mGAM-p1_S737,0.922,0.922,0.923,0.922
8,B4-e003Coalescence-mGAM-p5,0.96675,0.966,0.967,0.966
9,C3-e003Coalescence-mBHI-inoculumn-redo,0.884,0.884,0.885,0.884
10,C3-e003Coalescence-mBHI-p1_S726,0.933,0.932,0.933,0.933
11,C3-e003Coalescence-mBHI-p5,0.9628857421900827,0.9621246433525892,0.9636200134796644,0.9629086440900846
12,C3-e003Coalescence-mBHI-p7,0.912,0.911,0.913,0.912
13,C3-e003Coalescence-mGAM-p1_S730,0.915,0.914,0.916,0.915
14,C3-e003Coalescence-mGAM-p3,0.673,0.673,0.674,0.673
15,C3-e003Coalescence-mGAM-p5,0.907,0.907,0.908,0.907
16,C3-e003Coalescence-mGAM-p7,0.899,0.899,0.9,0.899
17,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,0.882,0.881,0.883,0.882
18,Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,0.866,0.865,0.867,0.866
19,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,0.51,0.509,0.511,0.51
20,F4-e003Coalescence-mBHI-p1_S797,0.938,0.935,0.938,0.938
21,F4-e003Coalescence-mBHI-p3_S23,0.9761656794225654,0.9750490775126316,0.9771947951186838,0.9761339086801111
22,F4-e003Coalescence-mBHI-p5_S15,0.862,0.861,0.864,0.862
23,F4-e003Coalescence-mBHI-p7_S111,0.733,0.727,0.737,0.733
24,F4-e003Coalescence-mGAM-p1_S801,0.917,0.916,0.917,0.917
25,F4-e003Coalescence-mGAM-p3_S71,0.648,0.647,0.649,0.648
26,F4-e003Coalescence-mGAM-p5_S63,0.965,0.964,0.966,0.965
27,F4-e003Coalescence-mGAM-p7_S159,0.9985251148907976,0.9984808415792609,0.9985703825779635,0.9985246865202441
28,G3-e003Coalescence-mBHI-p1_S790,0.919,0.919,0.92,0.919
29,G3-e003Coalescence-mBHI-p3_S34,0.982427323495756,0.9819996374387764,0.9828726289689773,0.9824209270777364
30,G3-e003Coalescence-mBHI-p5_S26,0.887,0.886,0.889,0.887
31,G3-e003Coalescence-mBHI-p7_S122,0.6,0.6,0.6,0.6
32,G3-e003Coalescence-mGAM-p1_S794,0.916,0.916,0.917,0.916
33,G3-e003Coalescence-mGAM-p3_S82,0.841,0.839,0.842,0.841
34,G3-e003Coalescence-mGAM-p5_S74,0.528,0.527,0.529,0.528
