,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0.9142561983471075,0.9140786749482402,0.9152016546018614,0.9141675284384695,0.03200000000000003,0.03500000000000003,0.03300000000000003
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.6134903640256959,0.6115261472785486,0.6153846153846154,0.6132478632478633,0.061000000000000054,0.06700000000000006,0.06400000000000006
2,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0.5382131324004306,0.5359056806002144,0.540192926045016,0.538543897216274,0.06299999999999994,0.06999999999999995,0.06600000000000006
3,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0.6666666666666667,0.6648992576882291,0.6680851063829787,0.6663124335812965,0.05600000000000005,0.061999999999999944,0.05900000000000005
4,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.5218317358892439,0.5197850404351126,0.5239629399790645,0.5218783351120597,0.05900000000000005,0.06600000000000006,0.06299999999999994
5,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0.49331848552338536,0.49165739710789763,0.4955257270693513,0.49331848552338536,0.09899999999999998,0.1060000000000001,0.10200000000000009
6,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.5026624068157615,0.5010615711252654,0.5042643923240938,0.502132196162047,0.0584875,0.06500000000000006,0.062000000000000055
7,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,0.6509129967776585,0.6453674121405751,0.6527331189710611,0.6512875536480687,0.05800000000000005,0.07100000000000006,0.06699999999999995
8,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,0.8619246861924686,0.8595213319458896,0.8643304225022402,0.8620689655172413,0.039000000000000035,0.04600000000000004,0.04200000000000004
9,B_G4_G5_AF_AE_mBHI_mGAM_2_S172,0.45828819068255683,0.45167661233644746,0.4588744588744589,0.45828819068255683,0.06499999999999995,0.07899999999999996,0.07699999999999996
10,B_H3_H4_AE_AF_mBHI_mGAM_2_S183,0.6521739130434783,0.6430868167202572,0.6550218340611355,0.6521739130434783,0.06700000000000006,0.08400000000000007,0.08000000000000007
11,C5-e003Coalescence-mBHI-inoculumn-redo,0.44537815126050423,0.4444444444444445,0.44642857142857145,0.44537815126050423,0.04600000000000004,0.050000000000000044,0.04800000000000004
12,C5-e003Coalescence-mBHI-p1_S742,0.7489316239316239,0.7468085106382979,0.7508021390374332,0.7489316239316239,0.061000000000000054,0.06700000000000006,0.06400000000000006
13,C5-e003Coalescence-mBHI-p3,0.9302564102564103,0.9283520982599796,0.9313524590163935,0.9302564102564103,0.02100000000000002,0.026000000000000023,0.02400000000000002
14,C5-e003Coalescence-mBHI-p5,0.7797494780793319,0.7781250000000001,0.7816091954022989,0.7797494780793319,0.03997500000000004,0.04400000000000004,0.04200000000000004
15,C5-e003Coalescence-mBHI-p7,0.39979123173277664,0.3987473903966597,0.4008394543546695,0.40020898641588293,0.040999999999999925,0.04500000000000004,0.04299999999999993
16,C5-e003Coalescence-mGAM-p1_S746,0.9152892561983471,0.9143446852425181,0.9163223140495869,0.9153766769865841,0.030000000000000027,0.03200000000000003,0.031000000000000028
17,C5-e003Coalescence-mGAM-p3,0.8389743589743589,0.8381147540983607,0.84,0.8389743589743589,0.02300000000000002,0.026000000000000023,0.025000000000000022
18,C5-e003Coalescence-mGAM-p7,0.5850622406639003,0.5840248962655601,0.5867082035306334,0.5850622406639003,0.03500000000000003,0.039000000000000035,0.03700000000000003
19,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,0.3408845738942826,0.33905533497050794,0.34337997847147467,0.34120171673819744,0.06400000000000006,0.07299999999999995,0.06899999999999995
20,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,0.6223849372384938,0.6210855949895616,0.6236897274633124,0.6223849372384938,0.04200000000000004,0.04600000000000004,0.04400000000000004
21,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,0.4847207586933614,0.48319327731092443,0.4857744994731296,0.4847207586933614,0.04899999999999993,0.052999999999999936,0.050999999999999934
22,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,0.23353909465020578,0.23305954825462014,0.23456790123456792,0.23329907502569375,0.025000000000000022,0.029000000000000026,0.027000000000000024
23,C_G12_G5_AF_AE_mBHI_mGAM_4_S276,0.4802981895633653,0.47867803837953093,0.4818763326226013,0.4802981895633653,0.05798750000000005,0.06299999999999994,0.06000000000000005
24,C_G4_C5_AF_AE_mBHI_mGAM_6_S268,0.7932843651626443,0.7907949790794979,0.7949526813880126,0.7935010482180294,0.04200000000000004,0.04800000000000004,0.04600000000000004
25,C_H11_H4_AE_AF_mBHI_mGAM_4_S287,0.5096051336722978,0.5080042689434365,0.5107066381156317,0.5096153846153846,0.062000000000000055,0.06699999999999995,0.06400000000000006
26,C_H3_D4_AE_AF_mBHI_mGAM_6_S279,0.5556733828207847,0.5539112050739957,0.5573248407643312,0.5555555555555556,0.052000000000000046,0.05800000000000005,0.05599999999999994
27,Coalescence-D2-C5-AE-AF-mBHI-mGAM-5_S657,0.8876288659793815,0.8865979381443299,0.888659793814433,0.8876288659793815,0.028000000000000025,0.03200000000000003,0.030000000000000027
28,D4-e003Coalescence-Inoculumn-mBHI,0.46828752642706134,0.4677248677248677,0.46977730646871685,0.46878306878306875,0.052999999999999936,0.05699999999999994,0.05499999999999994
29,D4-e003Coalescence-mBHI-p1_S735,0.7733473242392445,0.7725366876310272,0.7749737118822293,0.7733473242392445,0.04600000000000004,0.049000000000000044,0.04725000000000007
30,D4-e003Coalescence-mBHI-p3,0.6913319238900634,0.6890756302521008,0.6941798941798941,0.6912539515279241,0.04799999999999993,0.05599999999999994,0.051999999999999935
31,D4-e003Coalescence-mBHI-p5,0.5378947368421053,0.5357142857142857,0.5400865068108224,0.5379746835443038,0.04800000000000004,0.05599999999999994,0.052000000000000046
32,D4-e003Coalescence-mBHI-p7,0.5616580310880829,0.5600414078674948,0.5632812971765255,0.5616580310880829,0.03200000000000003,0.03799999999999992,0.03499999999999992
33,D4-e003Coalescence-mGAM-p1_S739,0.9042663891779397,0.9032258064516129,0.9052083333333334,0.9042663891779397,0.038000000000000034,0.041000000000000036,0.039000000000000035
