,sample,boot_med,boot_low,boot_high,actual_med
0,A10-e003Coalescence-mBHI-p1_S764,0.085,0.084,0.085,0.085
1,A10-e003Coalescence-mBHI-p3,0.33299999999999996,0.326,0.333,0.33299999999999996
2,A10-e003Coalescence-mBHI-p5,0.471,0.469,0.473,0.471
3,A10-e003Coalescence-mBHI-p7,0.621,0.62,0.623,0.621
4,A10-e003Coalescence-mGAM-p1_S768,0.125,0.125,0.128,0.125
5,A10-e003Coalescence-mGAM-p3,0.079,0.078,0.08,0.079
6,A10-e003Coalescence-mGAM-p7,0.092,0.091,0.09399999999999997,0.09299999999999997
7,A4-e003Coalescence-Inoculumn-mGAM,0.4,0.397,0.402,0.4
8,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,0.15400000000000003,0.15300000000000002,0.155,0.15400000000000003
9,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,0.037,0.03600000000000003,0.037,0.037
10,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,0.44299999999999995,0.44199999999999995,0.44399999999999995,0.44299999999999995
11,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,0.16400000000000003,0.164,0.165,0.16400000000000003
12,B_C5_G8_AA_AE_mGAM_mBHI_2_S125,0.186,0.185,0.188,0.186
13,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,0.205,0.203,0.206,0.205
14,B_E11_A10_AE_AA_mGAM_mGAM_4_S155,0.065,0.06399999999999995,0.067,0.065
15,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,0.07,0.069,0.07099999999999995,0.07
16,B_G5_G8_AA_AE_mGAM_mGAM_2_S173,0.07580845784309159,0.06879450687843085,0.08258738466661047,0.07589658048373644
17,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,0.04424028869274042,0.040936324319870966,0.047731941508287364,0.04430656643996341
18,C2-e003Coalescence-Inoculumn-mGAM,0.394,0.391,0.4,0.394
19,C8-e003Coalescence-mBHI-p1_S750,0.09099999999999997,0.089,0.091,0.09099999999999997
20,C8-e003Coalescence-mBHI-p5,0.219,0.218,0.21999999999999997,0.219
21,C8-e003Coalescence-mBHI-p7,0.354,0.352,0.356,0.354
22,C8-e003Coalescence-mGAM-p1_S754,0.105,0.10299999999999998,0.107,0.105
23,C8-e003Coalescence-mGAM-p7,0.07199999999999995,0.071,0.07299999999999995,0.07199999999999995
24,C_A7_A10_AE_AA_mGAM_mBHI_6_S199,0.452,0.45099999999999996,0.454,0.452
25,C_C5_C8_AA_AE_mGAM_mBHI_6_S221,0.245,0.244,0.246,0.245
26,C_E7_A10_AE_AA_mGAM_mGAM_6_S247,0.106,0.105,0.107,0.106
27,C_G5_C8_AA_AE_mGAM_mGAM_6_S269,0.08863305206753086,0.08177623745649097,0.09622477281010107,0.08888888888888889
28,Coalescence-C2-A10-AA-AE-mGAM-mGAM-5_S645,0.075,0.07499999999999996,0.076,0.075
29,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,0.05500000000000005,0.054,0.056,0.05500000000000005
30,Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,0.249,0.248,0.249,0.249
31,Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,0.31899999999999995,0.31799999999999995,0.319,0.31899999999999995
32,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,0.075,0.075,0.076,0.075
33,D_A11_E10_AE_AA_mGAM_mBHI_4_S299,0.352,0.351,0.354,0.352
34,D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,0.218,0.21799999999999997,0.219,0.218
35,D_A7_A10_AE_AA_mGAM_mBHI_6_S295,0.435,0.434,0.43500000000000005,0.435
36,D_C5_C8_AA_AE_mGAM_mBHI_6_S317,0.302,0.301,0.303,0.302
37,D_C9_G8_AA_AE_mGAM_mBHI_4_S321,0.22399999999999998,0.223,0.224,0.22399999999999998
38,D_E11_E10_AE_AA_mGAM_mGAM_4_S347,0.14300000000000002,0.143,0.145,0.14300000000000002
39,D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,0.052,0.051,0.052000000000000046,0.052
40,D_E7_A10_AE_AA_mGAM_mGAM_6_S343,0.094,0.09299999999999997,0.095,0.094
41,D_G5_C8_AA_AE_mGAM_mGAM_6_S365,0.14900000000000002,0.148,0.151,0.14900000000000002
42,D_G9_G8_AA_AE_mGAM_mGAM_4_S369,0.121,0.120975,0.122,0.121
43,E10-e003Coalescence-mBHI-p1_S828,0.086,0.085,0.086,0.086
44,E10-e003Coalescence-mGAM-p1_S832,0.143,0.14100000000000001,0.14300000000000002,0.143
45,E100-e003Coalescence-mBHI-p5_S7,0.492,0.49,0.493,0.492
46,E100-e003Coalescence-mBHI-p7_S103,0.339,0.33799999999999997,0.34099999999999997,0.339
47,E100-e003Coalescence-mGAM-p3_S155,0.096,0.095,0.097,0.096
48,E100-e003Coalescence-mGAM-p5_S55,0.13,0.128,0.132,0.13
49,E100-e003Coalescence-mGAM-p7_S151,0.067,0.065,0.068,0.06699999999999995
50,G8-e003Coalescence-mBHI-p1_S814,0.077,0.076,0.07799999999999996,0.077
51,G8-e003Coalescence-mBHI-p3_S129,0.276,0.275,0.277,0.276
52,G8-e003Coalescence-mBHI-p5_S29,0.29,0.289,0.291,0.29
53,G8-e003Coalescence-mBHI-p7_S125,0.323,0.322,0.325,0.323
54,G8-e003Coalescence-mGAM-p1_S818,0.12,0.119,0.121,0.12
55,G8-e003Coalescence-mGAM-p3_S177,0.07399999999999995,0.07299999999999995,0.07402499999999997,0.07399999999999995
56,G8-e003Coalescence-mGAM-p5_S77,0.16400000000000003,0.163,0.16500000000000004,0.16400000000000003
57,G8-e003Coalescence-mGAM-p7_S173,0.066,0.065,0.066,0.066
