,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A5-e003Coalescence-Inoculumn-mBHI,0.21881838074398247,0.20312500000000006,0.21881838074398252,0.21881838074398247,0.08600000000000008,0.10399999999999998,0.08600000000000008
1,A5-e003Coalescence-mBHI-inoculumn-redo,0.25591397849462366,0.25027085590465875,0.26652452025586354,0.2570194384449244,0.06000000000000005,0.08100000000000007,0.07400000000000007
2,A5-e003Coalescence-mBHI-p1_S740,0.0766045548654244,0.07202505219206681,0.07971014492753624,0.07660455486542442,0.030000000000000027,0.040000000000000036,0.034499999999999975
3,A5-e003Coalescence-mBHI-p7,0.15795090715048027,0.15294117647058825,0.16330858960763522,0.15795090715048027,0.05399999999999994,0.06799999999999995,0.06099999999999994
4,A5-e003Coalescence-mGAM-p1_S744,0.10799584631360332,0.10449320794148381,0.11007268951194185,0.10822060353798126,0.03600000000000003,0.04300000000000004,0.039000000000000035
5,A5-e003Coalescence-mGAM-p3,0.001,0.001,0.001,0.0002112062490853388,0.0,0.0,0.0
6,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0.0975103734439834,0.09469302809573359,0.10031023784901756,0.09751037344398338,0.03300000000000003,0.040000000000000036,0.03600000000000003
7,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0.09841269841269842,0.09351753453772582,0.10221285563751314,0.09830866807610994,0.04800000000000004,0.05900000000000005,0.05400000000000005
8,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0.06907216494845356,0.06714876033057851,0.07098765432098761,0.06907216494845356,0.028000000000000025,0.03200000000000003,0.030000000000000027
9,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0.10983263598326358,0.10620399579390116,0.11354166666666665,0.10983263598326358,0.039000000000000035,0.04800000000000004,0.04400000000000004
10,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,0.001,0.001,0.001,0.00017144913982842003,0.0,0.0,0.0
11,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,0.005015045135406223,0.005015045135406223,0.005020080321285145,0.005015045135406223,0.0030000000000000027,0.0040000000000000036,0.0030000000000000027
12,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0.007035175879396991,0.007035175879396991,0.008032128514056226,0.007035175879396991,0.0040000000000000036,0.0050000000000000044,0.0050000000000000044
13,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0.001,0.001,0.001,3.687218873767885e-05,0.0,0.0,0.0
14,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0.053553038105046386,0.05110864591517805,0.05737704918032786,0.05349794238683132,0.02499999999999991,0.030999999999999917,0.027999999999999914
15,B_D1_H2_AA_AF_mBHI_mBHI_2_S133,0.026203593000539774,0.023377984172372877,0.029194082180572994,0.02612943053631878,0.027549538177339922,0.03637751195005372,0.03201158749529026
16,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,0.003006012024048096,0.003003003003003003,0.0030060120240480975,0.003006012024048096,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018
17,C_D9_H2_AA_AF_mBHI_mBHI_4_S237,0.13171759747102213,0.1194833153928956,0.13897596656217348,0.13171759747102213,0.04200000000000004,0.06400000000000006,0.051000000000000045
