,sample,boot_med,boot_low,boot_high,actual_med
0,C5-e003Coalescence-mBHI-inoculumn-redo,0.528,0.526,0.529,0.528
1,C5-e003Coalescence-mBHI-p3,0.05300000000000005,0.017899602679194056,0.06,0.05300000000000005
2,C5-e003Coalescence-mBHI-p5,0.211,0.20999999999999996,0.213,0.211
3,C5-e003Coalescence-mBHI-p7,0.575,0.573,0.577,0.575
4,C5-e003Coalescence-mGAM-p3,0.15700000000000003,0.15600000000000003,0.15800000000000003,0.15700000000000003
5,C5-e003Coalescence-mGAM-p7,0.4,0.398,0.401,0.4
6,D4-e003Coalescence-Inoculumn-mBHI,0.503,0.501,0.504,0.503
7,D4-e003Coalescence-mBHI-p3,0.29400000000000004,0.29,0.29600000000000004,0.29400000000000004
8,D4-e003Coalescence-mBHI-p5,0.43899999999999995,0.43600000000000005,0.442,0.43899999999999995
9,D4-e003Coalescence-mBHI-p7,0.424,0.42100000000000004,0.42600000000000005,0.424
10,D4-e003Coalescence-mGAM-p3,0.253,0.251,0.255,0.253
11,D4-e003Coalescence-mGAM-p5,0.444,0.44299999999999995,0.44599999999999995,0.444
12,D4-e003Coalescence-mGAM-p7,0.5589999999999999,0.557,0.56,0.5589999999999999
13,G5-e003Coalescence-mBHI-p3_S36,0.31899999999999995,0.31599999999999995,0.32399999999999995,0.31899999999999995
14,G5-e003Coalescence-mBHI-p5_S28,0.627,0.625,0.629,0.627
15,G5-e003Coalescence-mBHI-p7_S124,0.629,0.627,0.631,0.629
16,G5-e003Coalescence-mGAM-p3_S84,0.15200000000000002,0.15100000000000002,0.15400000000000003,0.15200000000000002
17,G5-e003Coalescence-mGAM-p5_S76,0.40700000000000003,0.405,0.40800000000000003,0.40700000000000003
18,G5-e003Coalescence-mGAM-p7_S172,0.179,0.17700000000000005,0.18,0.179
19,H4-e003Coalescence-mBHI-p3_S47,0.205,0.20399999999999996,0.20699999999999996,0.20599999999999996
20,H4-e003Coalescence-mBHI-p5_S39,0.661,0.659,0.6639999999999999,0.661
21,H4-e003Coalescence-mBHI-p7_S135,0.516,0.514,0.518,0.516
22,H4-e003Coalescence-mGAM-p3_S95,0.18999999999999995,0.18799999999999994,0.19399999999999995,0.18999999999999995
23,H4-e003Coalescence-mGAM-p5_S87,0.16400000000000003,0.163,0.16500000000000004,0.16400000000000003
24,H4-e003Coalescence-mGAM-p7_S183,0.504,0.503,0.506,0.504
