,sample,boot_med,boot_low,boot_high,actual_med
0,B10-e003Coalescence-mBHI-p1_S765,0.0,0.0,0.0,0.0
1,B10-e003Coalescence-mBHI-p3,,,,
2,B10-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
3,B10-e003Coalescence-mGAM-p1_S769,0.18,0.17800000000000005,0.182,0.18
4,B10-e003Coalescence-mGAM-p3,0.77,0.769,0.771,0.77
5,B10-e003Coalescence-mGAM-p7,,,,0.9424999999999999
6,B4-e003Coalescence-Inoculumn-mGAM,0.575,0.574,0.577,0.575
7,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,,,,1.0
8,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,0.797,0.796,0.798,0.797
9,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,0.867,0.865,0.868,0.867
10,C3-e003Coalescence-Inoculumn-mGAM,0.588,0.586,0.5890124999999999,0.588
11,C9-e003Coalescence-mBHI-p1_S758,0.0,0.0,0.11756249999999993,0.0
12,C9-e003Coalescence-mBHI-p3,,,,
13,C9-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
14,C9-e003Coalescence-mBHI-p7,1.0,1.0,1.0,1.0
15,C9-e003Coalescence-mGAM-p1_S762,0.185,0.184,0.187,0.185
16,C9-e003Coalescence-mGAM-p3,0.817,0.8160000000000001,0.818,0.817
17,C9-e003Coalescence-mGAM-p5,0.695,0.693,0.697,0.695
18,C9-e003Coalescence-mGAM-p7,0.683,0.681,0.684,0.683
19,Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,1.0,1.0,1.0,1.0
20,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,,,,
21,Coalescence-C10-B10-ACPP-AE-mGAM-mGAM-5_S653,0.812,0.811,0.813,0.812
22,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,,,,
23,F10-e003Coalescence-mBHI-p1_S829,0.0,0.0,0.0,0.0
24,F10-e003Coalescence-mGAM-p1_S833,0.181,0.17900000000000005,0.182,0.181
25,F100-e003Coalescence-mBHI-p7_S115,1.0,1.0,1.0,1.0
26,F100-e003Coalescence-mGAM-p3_S167,,,,
27,F100-e003Coalescence-mGAM-p5_S67,,,,
28,F100-e003Coalescence-mGAM-p7_S163,0.99,0.99,0.991,0.99
29,G9-e003Coalescence-mBHI-p1_S822,0.0,0.0,0.0,0.0
30,G9-e003Coalescence-mBHI-p3_S130,1.0,1.0,1.0,1.0
31,G9-e003Coalescence-mBHI-p5_S30,1.0,1.0,1.0,1.0
32,G9-e003Coalescence-mGAM-p1_S826,0.18200000000000005,0.181,0.184,0.18200000000000005
33,G9-e003Coalescence-mGAM-p3_S178,0.911,0.911,0.912,0.911
34,G9-e003Coalescence-mGAM-p5_S78,0.953,0.952,0.953,0.953
35,G9-e003Coalescence-mGAM-p7_S174,0.952,0.952,0.953,0.952
