,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.02966507177033493,
A4-e003Coalescence-mBHI-p5,0.49904306220095696,
A4-e003Coalescence-mBHI-p7,0.48947368421052634,
A4-e003Coalescence-mGAM-p5,0.4138755980861244,
C2-e003Coalescence-mBHI-inoculumn-redo,0.07703349282296651,
C2-e003Coalescence-mBHI-p3,0.6535885167464115,
C2-e003Coalescence-mBHI-p5,0.3397129186602871,
C2-e003Coalescence-mGAM-p3,0.5760765550239234,
C2-e003Coalescence-mGAM-p5,0.5354066985645933,
C2-e003Coalescence-mGAM-p7,0.5401913875598087,
E4-e003Coalescence-mBHI-p3_S11,0.12631578947368421,
E4-e003Coalescence-mBHI-p5_S3,0.4842105263157895,
E4-e003Coalescence-mBHI-p7_S99,0.5277511961722487,
E4-e003Coalescence-mGAM-p3_S59,0.5511961722488038,
E4-e003Coalescence-mGAM-p5_S51,0.5435406698564593,
E4-e003Coalescence-mGAM-p7_S147,0.5334928229665071,
G2-e003Coalescence-mBHI-p3_S33,0.19952153110047846,
G2-e003Coalescence-mBHI-p5_S25,0.5631578947368421,
G2-e003Coalescence-mGAM-p3_S81,0.5143540669856459,
G2-e003Coalescence-mGAM-p5_S73,0.5291866028708134,
A4-e003Coalescence-mBHI-inoculumn-redo,,0.0
A4-e003Coalescence-mBHI-p5,,0.0
A4-e003Coalescence-mBHI-p7,,0.0013003901170351106
A4-e003Coalescence-mGAM-p5,,0.34416991764195926
C2-e003Coalescence-mBHI-inoculumn-redo,,0.0
C2-e003Coalescence-mBHI-p3,,0.0008669267446900737
C2-e003Coalescence-mBHI-p5,,0.0008669267446900737
C2-e003Coalescence-mGAM-p3,,0.0
C2-e003Coalescence-mGAM-p5,,0.0
C2-e003Coalescence-mGAM-p7,,0.0
E4-e003Coalescence-mBHI-p3_S11,,0.024273948851322065
E4-e003Coalescence-mBHI-p5_S3,,0.0
E4-e003Coalescence-mBHI-p7_S99,,0.0
E4-e003Coalescence-mGAM-p3_S59,,0.0
E4-e003Coalescence-mGAM-p5_S51,,0.0
E4-e003Coalescence-mGAM-p7_S147,,0.0
G2-e003Coalescence-mBHI-p3_S33,,0.032509752925877766
G2-e003Coalescence-mBHI-p5_S25,,0.003034243606415258
G2-e003Coalescence-mGAM-p3_S81,,0.0
G2-e003Coalescence-mGAM-p5_S73,,0.0
